client_id_location_id,operational_start_date,latitude,longitude,state,region,city,zip,cohort,cbsa_id,cbsa_name,h3_id
dragonsedge_1,2024-10-23,36.8450174,-81.4955846,VA,South,Marion,24354,young,14140,"Bluefield, WV-VA (nearest)",882a99b937fffff
drivenbrands_cdff18930862ec79ca1fb88b2b03249421b0ec654a07c0bb408f86860f85039c,2024-01-01,34.9412627,-80.958123,SC,South,ROCK HILL,29730-8185,young,16740,"Charlotte-Concord-Gastonia, NC-SC",8844d85135fffff
elitecarwash_1,2024-04-16,38.057274,-121.350366,CA,West,Stockton,95209,young,44700,"Stockton-Lodi, CA",88283620e3fffff
euclidanaheimcarwash_1,2024-10-31,33.8512745,-117.9412602,CA,West,Anaheim,92801,young,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a0b4a7fffff
expresswash_6,2024-09-09,27.9970206,-82.5761059,FL,South,Tampa,33615,young,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a8d57fffff
fastlapcarwash_09ea18e025fbb436a8195bf863ce0758f2fcfb26effdd1b7dfc3390f43966c16,2024-01-01,34.166594,-84.177567,AZ,West,PHOENIX,85031-3006,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c12d0dfffff
fastnfurious_1,2024-02-27,37.7215582,-85.8388727,KY,South,Elizabethtown,42701,young,21060,"Elizabethtown-Fort Knox, KY",8826683407fffff
feelgreatcarwash_1,2024-06-05,32.7589159,-96.8931161,TX,South,Dallas,75211,young,19100,"Dallas-Fort Worth-Arlington, TX",8826cb9b15fffff
floriscarwash_3,2024-01-10,28.567093,-81.253742,FL,South,Orlando,32825,young,36740,"Orlando-Kissimmee-Sanford, FL",8844a90f21fffff
fordautowash_49ae30acd3f6fd9520a5a34f4a258d3b9301d3f3dcb20774b2b38f54cefcd487,2024-01-01,42.3263524,-83.2884476,MI,Midwest,DEARBORN HEIGHTS,48127-3021,young,19820,"Detroit-Warren-Dearborn, MI",882ab2cdedfffff
fordroadcarwash_1,2024-01-12,42.3263524,-83.2884476,MI,Midwest,Dearborn Heights,48127,young,19820,"Detroit-Warren-Dearborn, MI",882ab2cdedfffff
fourseasonsautowashexpress_0e8dc9e8d555c8dc56cd1889fccc82569776b21d2a5d905e19bee69ccfa73d97,2024-01-01,33.569785,-83.478895,GA,South,MADISON,30650-4631,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c15991fffff
freedomexpress_1,2024-08-15,36.5767865,-94.769154,OK,South,Grove,74344,young,33060,"Miami, OK (nearest)",8826ec28a1fffff
freshwash_3,2024-03-12,34.287202,-83.809828,GA,South,Gainesville,30501,young,23580,"Gainesville, GA",8844ced681fffff
galaxycarwash_1,2024-11-25,28.6581873,-81.1785821,FL,South,Oviedo,32765,young,36740,"Orlando-Kissimmee-Sanford, FL",8844a972a5fffff
gallocarwash_3,2024-04-23,29.604704,-82.368563,FL,South,Gainesville,32641,young,23540,"Gainesville, FL",8844f422e7fffff
gateexpress_10,2024-04-09,30.287451,-81.535229,FL,South,Jacksonville,32246,young,27260,"Jacksonville, FL",8844f0475bfffff
gateexpress_11,2024-02-27,30.287545,-81.6326879,FL,South,Jacksonville,32207,young,27260,"Jacksonville, FL",8844f00941fffff
gateexpress_12,2024-03-26,30.106697,-81.823792,FL,South,Middleburg,32068,young,27260,"Jacksonville, FL",8844f01147fffff
gateexpress_13,2024-03-19,30.2715387,-81.7354023,FL,South,Jacksonville,32210,young,27260,"Jacksonville, FL",8844f00a1dfffff
gateexpress_14,2024-03-19,30.197819,-81.8223849,FL,South,Jacksonville,32222,young,27260,"Jacksonville, FL",8844f00341fffff
gateexpress_15,2024-03-05,30.204768,-81.7598609,FL,South,Jacksonville,32244,young,27260,"Jacksonville, FL",8844f018c7fffff
gateexpress_17,2024-04-02,30.490137,-81.626126,FL,South,Jacksonville,32218,young,27260,"Jacksonville, FL",8844f071ddfffff
gateexpress_18,2024-03-05,30.629671,-81.585767,FL,South,Yulee,32097,young,27260,"Jacksonville, FL",8844f061cbfffff
gateexpress_19,2024-05-08,30.266266,-81.523687,FL,South,Jacksonville,32246,young,27260,"Jacksonville, FL",8844f055b5fffff
gateexpress_2,2024-01-09,30.0611968,-81.5066026,FL,South,Saint Johns,32259,young,27260,"Jacksonville, FL",8844f05217fffff
gateexpress_20,2024-05-11,30.2593677,-81.4667972,FL,South,Jacksonville,32224,young,27260,"Jacksonville, FL",8844f042b5fffff
gateexpress_21,2024-07-31,30.242152,-81.5197215,FL,South,Jacksonville,32256,young,27260,"Jacksonville, FL",8844f055a9fffff
gateexpress_2d3a55f865294092ad3cae7132f0043540a789db7474a509e48f5942b252211e,2024-01-01,30.2593677,-81.4667972,FL,South,JACKSONVILLE,32224,young,27260,"Jacksonville, FL",8844f042b5fffff
gateexpress_4,2024-01-03,29.963635,-81.488713,FL,South,St. Augustine,32092,young,27260,"Jacksonville, FL",8844f0c835fffff
gateexpress_5,2024-01-23,30.1234741,-81.3980103,FL,South,Ponte Vedra Beach,32081,young,27260,"Jacksonville, FL",8844f05adbfffff
gateexpress_6,2024-01-16,30.2382919,-81.3867508,FL,South,Ponte Vedra Beach,32082,young,27260,"Jacksonville, FL",8844f04025fffff
gateexpress_7,2024-01-30,30.09541,-81.52176,FL,South,Saint Johns,32259,young,27260,"Jacksonville, FL",8844f05281fffff
gateexpress_8,2024-02-06,30.163314,-81.5999599,FL,South,Jacksonville,32258,young,27260,"Jacksonville, FL",8844f0563dfffff
gateexpress_9,2024-02-19,30.287164,-81.450161,FL,South,Jacksonville,32224,young,27260,"Jacksonville, FL",8844f0408bfffff
gateexpress_9640689cfa04f8f46518b3db07ff1ddb28c67eccd739104881181027fe6b291d,2024-01-01,30.242152,-81.5197215,FL,South,JACKSONVILLE,32256,young,27260,"Jacksonville, FL",8844f055a9fffff
gateexpress_c01bb6e61741f8a21220a71372394a6372cf04710a033f5cc683572524b1a6f6,2024-01-01,29.9311001,-81.3301191,FL,South,SAINT AUGUSTINE,32084,young,27260,"Jacksonville, FL",8844f6271dfffff
gateexpress_c312e4075434ef9fda7b53d593be6bf2fc764e99002f77884603d7e04523874f,2024-01-01,30.266266,-81.523687,FL,South,JACKSONVILLE,32246-9999,young,27260,"Jacksonville, FL",8844f055b5fffff
gfyexpresscarwash_fda23e329009c7c774e89e6143d630df0f4715d087b82ce983a2f7c084b229d7,2024-01-01,30.069256,-95.50916,TX,South,SPRING,77379-3318,young,26420,"Houston-The Woodlands-Sugar Land, TX",88446c2605fffff
gogreennclean1_3,2024-10-01,39.8414799,-74.9633474,NJ,Northeast,Gibbsboro,08056,young,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a137b53fffff
goshine_1,2024-11-19,32.4669702,-90.108616,MS,South,Madison,39110,young,27140,"Jackson, MS",88445c3863fffff
greenwayautowash_1,2024-03-14,42.790152,-83.7456,MI,Midwest,Fenton,48430,young,22420,"Flint, MI",88274d04e9fffff
heroescarwash_10,2024-08-20,35.738892,-77.955324,NC,South,Wilson,27896,young,48980,"Wilson, NC",882ad4c9a1fffff
ishinecarwash_228dc2032fc4a44f282b4b131b9c2a58c3f937941b5b816152f5dfa4d80db8f3,2024-01-01,29.735291,-95.6278394,TX,South,HOUSTON,77077-3403,young,26420,"Houston-The Woodlands-Sugar Land, TX",88446ca563fffff
ishinecarwash_60502f1753cd26072cd0ea7f801b5737c4a82b6cfd7a2a2b0318087fcadc0e16,2024-01-01,37.2116947,-93.3459477,TX,South,ROSENBERG,77471-2390,young,44180,"Springfield, MO",8826533149fffff
ishinecarwash_e2ddffa6556f1fa53c5886e04ba392728b2541a54032e4cbe4dd1555937ead48,2024-01-01,26.172691,-98.01465,TX,South,WESLACO,78599-4520,young,32580,"McAllen-Edinburg-Mission, TX",8848b381e1fffff
jammincarwash_3,2024-04-16,28.210344,-82.354471,FL,South,Wesley Chapel,33544,young,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a0131fffff
joehollandexpresscarwash_1,2024-10-02,38.3691698,-81.6986407,WV,South,South Charleston,25303,young,16620,"Charleston, WV",882a9caf19fffff
jupitergalaxycarwash_1,2024-02-21,26.934891,-80.137243,FL,South,Jupiter,33458,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844aea16dfffff
kiwicarwash_3,2024-07-23,32.6264407,-85.4037566,AL,South,Opelika,36801,young,12220,"Auburn-Opelika, AL",8844ee755dfffff
landsharkcarwash_7b5c4fa13243f410f6cbe7e5ecaa951a1743da059a90f8738635de62887c3850,2024-01-01,32.505409,-84.946976,GA,South,COLUMBUS,31909-5248,young,17980,"Columbus, GA-AL",8844c5b2d7fffff
licketysplitexpress_1,2024-05-21,39.6072578,-119.2244436,NV,West,Fernley,89408,young,22280,"Fernley, NV",88298941a9fffff
linkscarwash_1,2024-08-16,28.452047,-81.3345029,FL,South,Orlando,32812,young,36740,"Orlando-Kissimmee-Sanford, FL",8844a9006bfffff
luvcarwash_09c8adb81920ac1c43915c3e7fe2e1bc364a1aee1cb5bef497160ef1321dd309,2024-01-01,33.053915,-117.261008,PA,Northeast,MONTGOMERYVILLE,18936-9601,young,41740,"San Diego-Carlsbad, CA",8829a40ca7fffff
luvcarwash_0de4539b5084f5f790caf751859cf5c410a542656755c3740bd744b7e4352586,2024-01-01,30.103818,-81.481478,FL,South,SAINT JOHNS,32259-2420,young,27260,"Jacksonville, FL",8844f0501bfffff
luvcarwash_29280a8e0af8d02eefd0a0c9488c8ac94b17300cb31a8ecb43a169f78a396368,2024-01-01,41.463164,-75.642049,PA,Northeast,SCRANTON,18519-1684,young,42540,"Scranton--Wilkes-Barre--Hazleton, PA",882aa5ac67fffff
luvcarwash_39,2024-01-12,31.980289,-81.146533,GA,South,Savannah,31419,young,42340,"Savannah, GA",8844d5c29bfffff
luvcarwash_3e96033de8cf88eb16c13f5cc56bb785b2f34ab2e077fc53d67a106d3ebf8524,2024-01-01,41.3923952,-75.6926622,PA,Northeast,TAYLOR,18517,young,42540,"Scranton--Wilkes-Barre--Hazleton, PA",882aa5adb5fffff
luvcarwash_44,2024-03-09,41.463164,-75.642049,PA,Northeast,Dickson City,18519,young,42540,"Scranton--Wilkes-Barre--Hazleton, PA",882aa5ac67fffff
luvcarwash_45,2024-01-12,32.137208,-81.254417,GA,South,Pooler,31322,young,42340,"Savannah, GA",8844d51307fffff
luvcarwash_46,2024-03-09,41.3923952,-75.6926622,PA,Northeast,Taylor,18517,young,42540,"Scranton--Wilkes-Barre--Hazleton, PA",882aa5adb5fffff
luvcarwash_47,2024-03-25,40.2460378,-75.2428014,PA,Northeast,Montgomeryville,18936,young,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a122dd3fffff
luvcarwash_49,2024-03-25,31.956633,-81.324565,GA,South,Richmond Hill,31324,young,42340,"Savannah, GA",8844d599b5fffff
luvcarwash_50,2024-02-03,31.9602019,-81.3043055,GA,South,Richmond Hill,31324,young,42340,"Savannah, GA",8844d58b45fffff
luvcarwash_51,2024-06-13,34.09821,-118.36309,CA,West,Los Angeles,90046,young,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a1d691fffff
luvcarwash_5194addbeb018e58028e9e36d1bf79b7dfae14d55145fb81a37ada1cef2f1a5e,2024-01-01,39.9863188,-75.8072989,PA,Northeast,COATESVILLE,19320-3535,young,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aac10e9fffff
luvcarwash_52,2024-06-28,34.172404,-118.83919,CA,West,Thousand Oaks,91362,young,37100,"Oxnard-Thousand Oaks-Ventura, CA",8829a186b5fffff
luvcarwash_53,2024-04-17,30.2940283,-81.6082694,FL,South,Jacksonville,32207,young,27260,"Jacksonville, FL",8844f00967fffff
luvcarwash_54,2024-06-28,33.833923,-84.338848,GA,South,Atlanta,30329,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1322dfffff
luvcarwash_55,2024-06-28,34.168104,-118.617423,CA,West,Los Angeles,91364,young,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a18193fffff
luvcarwash_56,2024-06-28,34.203789,-118.535853,CA,West,Los Angeles,91335,young,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a18f67fffff
luvcarwash_57,2024-07-11,34.274291,-118.779373,CA,West,Simi Valley,93065,young,37100,"Oxnard-Thousand Oaks-Ventura, CA",8829a1ba2dfffff
luvcarwash_58,2024-07-24,34.271329,-118.796781,CA,West,Simi Valley,93065,young,37100,"Oxnard-Thousand Oaks-Ventura, CA",8829a1ba05fffff
luvcarwash_59,2024-07-25,34.1945855,-118.6064073,CA,West,Los Angeles,91303,young,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a18e2dfffff
luvcarwash_5be881592d1574b4d342da876bdfd96e4d236b537c7a5809ff6e884fe01cfe3f,2024-01-01,40.0419556,-75.5325945,PA,Northeast,MALVERN,19355-2144,young,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aac8e1bfffff
luvcarwash_60,2024-11-21,40.130566,-75.400818,PA,Northeast,Eagleville,19403,young,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aac95adfffff
luvcarwash_61,2024-07-24,34.2016944,-118.4500576,CA,West,Los Angeles,91405,young,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a18833fffff
luvcarwash_62,2024-07-24,30.103818,-81.481478,FL,South,Saint Johns,32259,young,27260,"Jacksonville, FL",8844f0501bfffff
luvcarwash_63,2024-11-21,29.98657,-81.690613,FL,South,Green Cove Springs,32043,young,27260,"Jacksonville, FL",8844f0c56dfffff
luvcarwash_64,2024-08-21,34.093421,-84.006945,GA,South,Buford,30518,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c166ebfffff
luvcarwash_65,2024-08-29,33.730664,-84.737809,GA,South,DouglasviIle,30135,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1b4bbfffff
luvcarwash_66,2024-09-12,38.4739594,-122.7318486,CA,West,Santa Rosa,95403,young,42220,"Santa Rosa, CA",8828302661fffff
luvcarwash_67,2024-09-20,38.4452886,-122.7323316,CA,West,Santa Rosa,95401,young,42220,"Santa Rosa, CA",8828303599fffff
luvcarwash_68,2024-10-02,38.4266968,-122.7142944,CA,West,Santa Rosa,95404,young,42220,"Santa Rosa, CA",88283035c3fffff
luvcarwash_69,2024-10-29,39.9863188,-75.8072989,PA,Northeast,Coatesville,19320,young,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aac10e9fffff
luvcarwash_70,2024-11-15,40.0419556,-75.5325945,PA,Northeast,Frazer,19355,young,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aac8e1bfffff
luvcarwash_728b1259977f18dcbad480ce0870c40bff7f1233aef3e020087ee925ad24dacb,2024-01-01,31.980289,-81.146533,GA,South,SAVANNAH,31419-1825,young,42340,"Savannah, GA",8844d5c29bfffff
luvcarwash_9c1af8af11c0258b74ccced5e031e45cd0d15862fef95d2b865aa6b926645345,2024-01-01,26.385582,-80.076998,FL,South,GREEN COVE SPRINGS,32043-9320,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844ae935dfffff
luvcarwash_a64ed1b9b9aa80b1434e74396ab5f35ca92f156fb9ed7f89e60d5d10433f5747,2024-01-01,30.2940283,-81.6082694,FL,South,JACKSONVILLE,32207-5161,young,27260,"Jacksonville, FL",8844f00967fffff
luvcarwash_df45bb856915950a47cd8f42c941fcc28c1bdb95e8ccda0aeafab6be18bd5580,2024-01-01,39.5215281,-107.7767197,FL,South,JACKSONVILLE,32244-5114,young,24060,"Glenwood Springs, CO",8826835aebfffff
mach1expresswash_14,2024-02-01,41.7205024,-83.6060366,OH,Midwest,Toledo,43613,young,45780,"Toledo, OH",882a94d34dfffff
mach1expresswash_18,2024-10-29,34.1542831,-86.8420462,AL,South,Cullman,35055,young,18980,"Cullman, AL",8844ebb6edfffff
magicmex_1,2024-11-14,40.925118,-74.163713,NJ,Northeast,Paterson,07501,young,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a1055b9fffff
magnolia_60,2024-01-16,30.1359812,-81.7776694,FL,South,Orange Park,32065,young,27260,"Jacksonville, FL",8844f01a17fffff
magnolia_61,2024-02-28,30.1571305,-85.590676,FL,South,Callaway,32404,young,37460,"Panama City, FL",8844e54339fffff
magnolia_62,2024-01-24,29.640588,-82.421902,FL,South,Gainesville,32607,young,23540,"Gainesville, FL",8844f42741fffff
magnolia_63,2024-02-28,26.700906,-81.847401,FL,South,North Fort Myers,33917,young,15980,"Cape Coral-Fort Myers, FL",8844137417fffff
magnolia_64,2024-02-28,38.2184249,-85.5380479,KY,South,Jeffersontown,40299,young,31140,"Louisville/Jefferson County, KY-IN",88266d48d3fffff
magnolia_65,2024-04-12,26.9482289,-82.0002227,FL,South,Punta Gorda,33982,young,39460,"Punta Gorda, FL",8844132dadfffff
magnolia_66,2024-03-14,33.8528886,-79.076195,SC,South,Conway,29526,young,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",882ad35197fffff
magnolia_67,2024-03-15,33.6428071,-78.9723316,SC,South,Myrtle Beach,29575,young,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",882ad344c7fffff
magnolia_68,2024-05-01,37.1718468,-76.4734923,VA,South,Yorktown,23692,young,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",882af601a1fffff
magnolia_70,2024-06-26,30.3178306,-81.5589334,FL,South,Jacksonville,32225,young,27260,"Jacksonville, FL",8844f04631fffff
magnolia_71,2024-10-02,34.8899388,-77.548223,NC,South,Richlands,28574,young,27340,"Jacksonville, NC",882ad09661fffff
magnolia_72,2024-10-11,33.9027396,-78.4436843,NC,South,Ocean Isle Beach,28469,young,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",882ad388d1fffff
makoexpress_1,2024-11-26,33.6552376,-78.9318203,SC,South,Myrtle Beach,29577,young,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",882ad34695fffff
matthewscarwash_1,2024-10-23,35.5171599,-81.0040899,NC,South,Denver,28037,young,16740,"Charlotte-Concord-Gastonia, NC-SC",8844d86d43fffff
michiganwashcollc_08bfadd342deb167822a4b7776d9d4a63bf2843d103e87d40d9f17a7799ee9fc,2024-01-01,30.1965255,-97.9986917,MI,Midwest,WESTLAND,48185-9122,young,12420,"Austin-Round Rock, TX",884898daebfffff
michiganwashcollc_0e7f716d6ae9ece39413e878fc6483c5e1ecff75691bf8a385092ef19f4e8e07,2024-01-01,42.367192,-83.397987,MI,Midwest,LIVONIA,48150-1441,young,19820,"Detroit-Warren-Dearborn, MI",882ab25229fffff
michiganwashcollc_29cfbf06b76c497d2ee0e60a73400f07b54210ac3d7a64a0ce7d38e036fe4704,2024-01-01,42.308144,-84.021722,MI,Midwest,CHELSEA,48118-1331,young,11460,"Ann Arbor, MI",882749826bfffff
michiganwashcollc_2bc43bee13c23fa06e7708ddb1001cce33d1b777e0d2a00e7b81b57f97fe75fa,2024-01-01,40.047034,-76.293284,MI,Midwest,STERLING HEIGHTS,48313-1955,young,29540,"Lancaster, PA",882aac5725fffff
michiganwashcollc_3293b70884454cc42b961d781687440138be4bb87d5a13671c844ce7f21b9473,2024-01-01,41.710426,-88.069189,MI,Midwest,LIVONIA,48150-2338,young,16980,"Chicago-Naperville-Elgin, IL-IN-WI",8826645827fffff
michiganwashcollc_35d8ba100df5dc3694d64d73065564025b396a8488e9551ee26172098d5a2663,2024-01-01,42.2386569,-83.2688445,MI,Midwest,TAYLOR,48180-3392,young,19820,"Detroit-Warren-Dearborn, MI",882ab25627fffff
michiganwashcollc_44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,2024-01-01,42.566169,-82.894328,MI,Midwest,CLINTON TOWNSHIP,48035-1723,young,19820,"Detroit-Warren-Dearborn, MI",882ab2d667fffff
michiganwashcollc_540fa11a6bf835a369a2113f84daac981cd5e381bc0b4d2fc403efa6903aa71c,2024-01-01,32.95192,-117.233639,MI,Midwest,WATERFORD,48327-4112,young,41740,"San Diego-Carlsbad, CA",8829a40e27fffff
michiganwashcollc_6953db5062e93a6541b0a0daedc7a40225b9fce6f6a5cffa247544c005e0bf5d,2024-01-01,42.528009,-83.759437,MI,Midwest,BRIGHTON,48114-7701,young,19820,"Detroit-Warren-Dearborn, MI",88274d21ebfffff
michiganwashcollc_839968e591bdf69e13ca77c1a894be1ec3fb83356a912a1bb92ee4d76d92d303,2024-01-01,33.715388,-117.179373,MI,Midwest,YPSILANTI,48197-7451,young,40140,"Riverside-San Bernardino-Ontario, CA",8829a0c699fffff
michiganwashcollc_b03aada9a9eac64e2bb860f13052a68709663d520f27f749f265ea25bc0b071c,2024-01-01,42.251439,-83.663387,MI,Midwest,ANN ARBOR,48108-3437,young,11460,"Ann Arbor, MI",882ab259d7fffff
michiganwashcollc_b7efd5139f2e30deb3045bbe7a67004d42ae546ff7863dc704581ac4f36e2340,2024-01-01,42.662886,-83.245314,MI,Midwest,AUBURN HILLS,48326-2651,young,19820,"Detroit-Warren-Dearborn, MI",882ab2da67fffff
michiganwashcollc_bd4203622b334f672ad64e0f06c2998b1ff8efbfa3160a57c78c1044a4f2d46d,2024-01-01,42.2057273,-83.4874202,MI,Midwest,BELLEVILLE,48111-2737,young,19820,"Detroit-Warren-Dearborn, MI",882ab2404dfffff
michiganwashcollc_e20ca670f2062804ed949d3b5b3ecadf334996381bf184ae46668c77f698c29b,2024-01-01,48.0620602,-122.1775845,MI,Midwest,CLARKSTON,48346-5110,young,42660,"Seattle-Tacoma-Bellevue, WA",8828d0a093fffff
mightywash_0ab867cdca43a529ba4cb5c7adb96a31af92e384602be56c13d6dbae4fe38f74,2024-01-01,32.8480834,-104.428894,NM,West,ARTESIA,88210-3717,young,16100,"Carlsbad-Artesia, NM",8848d0ba13fffff
mightywash_11162d39bb38254ec5832a1b7d98211fdd96a411fd875e4e1ea1ea7bc53f5866,2024-01-01,31.899866,-102.353945,TX,South,ODESSA,79762-4761,young,36220,"Odessa, TX",8848d6d903fffff
mightywash_20ebede6c51bf5ec2305280724b956c44e7a254e8cea04d92510935d9f04dbca,2024-01-01,33.5326882,-101.9110928,TX,South,LUBBOCK,79414-5005,young,31180,"Lubbock, TX",8826de6b1dfffff
mightywash_24c34b30ee9e623543aba59d3304a5928784b1e86e4d217232f7a53688238fb6,2024-01-01,32.447626,-104.265337,NM,West,CARLSBAD,88220,young,16100,"Carlsbad-Artesia, NM",8848d09051fffff
mightywash_27b89e2daafd1e884b82c299fbc85410cff17dc546e9dd927d4291d1dc1a210e,2024-01-01,31.9384358,-102.3828531,TX,South,ODESSA,79765-1325,young,36220,"Odessa, TX",8848d6d985fffff
mightywash_3be0bbe4bfa98107727740ce5cff41351448b61a56f7bf159755673b8302d652,2024-01-01,27.2288441,-82.4938241,TX,South,BIG SPRING,79720-2956,young,35840,"North Port-Sarasota-Bradenton, FL",88441e09adfffff
mightywash_3d958e07470700345c18c214a00a8f5cebcdf300c1924e444de71d4a9faa78a6,2024-01-01,32.4085043,-104.2277377,NM,West,CARLSBAD,88220-5517,young,16100,"Carlsbad-Artesia, NM",8848d09353fffff
mightywash_4329ad575ba1b3aa800f3b8e18a94de2b08ff061949bbb009ea54571232ae311,2024-01-01,33.520203,-101.95768,TX,South,LUBBOCK,79424-7012,young,31180,"Lubbock, TX",8826de6b27fffff
mightywash_50684e9d71d9ff5d88968c037d1e2ca91194ca4701be027577a53cde3f16f0ee,2024-01-01,32.7263029,-103.1421979,NM,West,HOBBS,88240,young,26020,"Hobbs, NM",8848d62113fffff
mightywash_52ce0776a66c2ec0ebd510c0836adb830848d36dceb3e26bcb5bca3d5730c9d1,2024-01-01,32.941474,-103.348986,NM,West,LOVINGTON,88260-4717,young,26020,"Hobbs, NM",8848d05a37fffff
mightywash_57a4d3be4e68ef567031e084c1b0378d46eaefbac3fc088010887baeea825551,2024-01-01,32.5898151,-82.3307688,TX,South,LUBBOCK,79423-2203,young,20140,"Dublin, GA (nearest)",8844c29301fffff
mightywash_6732193b088e35e30805cdb7b136d2bab8a08a7051767b0c5a3ac98b1c91ac63,2024-01-01,36.3328857,-78.4411011,TX,South,MIDLAND,79707-2525,young,25780,"Henderson, NC",882a891831fffff
mightywash_68f57d51cda81559514ebdaf9cd8662f79ca2e9a76e6f2bf8584a072ebb8a7e9,2024-01-01,32.7406153,-103.1488185,NM,West,HOBBS,88240-0818,young,26020,"Hobbs, NM",8848d621c7fffff
mightywash_6d6a7cb45c4439af94ba704adb70364669738503ff2dc5f2e19a6a8b9caab7e6,2024-01-01,32.451736,-100.397116,TX,South,SWEETWATER,79556-7100,young,45020,"Sweetwater, TX",8826db8ac3fffff
mightywash_72d0846f5f81b8f1f7c8d85409d16a9cd50c8767422cab0dd09c17711683a85b,2024-01-01,32.3174984,-102.5474325,TX,South,ANDREWS,79714-9016,young,11380,"Andrews, TX",8848d65403fffff
mightywash_785c18b5f5b3b577e9c74487ae5da351aee02ac89bacd17dd204f7dca24f30a5,2024-01-01,32.00078,-102.115792,TX,South,MIDLAND,79701-3826,young,33260,"Midland, TX",88488b22e1fffff
mightywash_971aca0f664236bfb5ff91280daef6edd34e2396a0bc5bc34cb0e69a0ab8fa25,2024-01-01,34.349355,-84.050752,TX,South,MIDLAND,79707-6007,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844ce8043fffff
mightywash_9e46e2f34d33b3e7f4145819e98f18a143223e256af12080cd76796adf8c4d53,2024-01-01,31.8879213,-102.3518482,TX,South,ODESSA,79762-6213,young,36220,"Odessa, TX",8848d6d901fffff
mightywash_a8a30dc823a5f33e25ba2bff4aa3c61d67707ad8c6556e8afa806280126d9fbf,2024-01-01,36.203392,-81.666641,TX,South,MIDLAND,79705,young,14380,"Boone, NC",8844d96923fffff
mightywash_a973352da75d914229871cf4a35fafd580450821f8cd31dae325d358bccf3003,2024-01-01,33.4909899,-101.907432,TX,South,LUBBOCK,79424-7460,young,31180,"Lubbock, TX",8826de6829fffff
mightywash_aa59038c8445df51cdd0ccc43f6e9ee211e67b2dfc1a85d91a696b9a699d0654,2024-01-01,33.578839,-101.9519413,TX,South,LUBBOCK,79407,young,31180,"Lubbock, TX",8848d24961fffff
mightywash_b92c0272ca1fe0018ff31f45b1bc892413d77ee5770ef64892601e570f026e40,2024-01-01,29.665452,-95.193657,TX,South,ODESSA,79764-7306,young,26420,"Houston-The Woodlands-Sugar Land, TX",88446c0749fffff
mightywash_cf1c1c178ad35e4c62b7b78fdbb32183579e5096e4e1902f1a98fa2ebd80dc77,2024-01-01,33.548659,-101.8792835,TX,South,LUBBOCK,79413-4101,young,31180,"Lubbock, TX",8826de6a67fffff
mintexpresscarwash_4,2024-10-15,29.5703956,-95.3915468,TX,South,Pearland,77584,young,26420,"Houston-The Woodlands-Sugar Land, TX",88446cb9c7fffff
missioncarwash_1,2024-11-11,33.190045,-87.4617332,AL,South,Cottondale,35401,young,46220,"Tuscaloosa, AL",8844ed6299fffff
mrcleancarwash_19,2024-02-15,34.377375,-84.92847,GA,South,Adairsville,30103,young,12060,"Atlanta-Sandy Springs-Roswell, GA",8844cc030dfffff
mrsudsexpresscarwash_1,2024-06-20,26.187159,-80.252533,FL,South,Lauderhill,33351,young,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844a1234dfffff
oilstop_349e3d24a5ff0238ef3a93d7a60d3c953ee1006f4748472eaf65d3c9545a58ae,2024-01-01,34.721783,-82.2524319,OR,West,ALBANY,97321-1432,young,24860,"Greenville-Anderson-Mauldin, SC",8844dd52e1fffff
oilstop_aa79b8d07ee9fe541c12784960200bc07e14b0dd484180b3d936b701e870cd16,2024-01-01,46.2830888,-119.2747996,WA,West,VANCOUVER,98685-2747,young,28420,"Kennewick-Richland, WA",882888a181fffff
